sampleID	Bucket	SampleNumber	SampleType	FLWC_Detail	FLWC_Age_Months	FLWC_Location	Sampler_Initials	Bulking_Material_Detail	Composting_Time_Point	Date	Season	Crate_Location	Temp_Top_Bucket_C	Temp_Bottom_Bucket_C	Average_Ambient_Temp	Wt_Bucket_Compost_Kg	Wt_Bucket_Kg	Wt_Compost_Kg	Observations_Outside_Bucket	Observations_Vent_Tube	Visible_Contents_Access_Port	Compost_Temp_C	Compost_Moisture_Percent	Sample_Weight_g	Observed_Sample_Color	Observed_Sample_Moisture	Observed_Sample_Contents	Observed_Sample_Smell	Observed_Sample_Organisms_YN	Organism_Type	Length_Observed_Organism_mm	Compost_pH	Notes_Comments	sample_uuid	Sequenced_16S	Sequenced_18S	Sequenced_ITS	Sequenced_Metagenome
S_11cbe445	10	52	Human Excrement Compost Pre-Roll				TL		22	2022-04-26		2	14.5	13	13.75	5.8	1.3	4.5	dead flies	fine grained sawdust	fine grained sawdust; large air pocket	10.6	100	2					N			7.5						
S_b3ac2ab0	10	53	Human Excrement Compost				TL		22	2022-04-26		2	14	13	13.5	5.8	1.3	4.5		fine grained sawdust	fine grained sawdust	10.8	100	2					N			7.5			Y		Y	
S_49d921ec	10	54	Human Excrement Compost Pre-Roll				TL		23	2022-05-03		3	15	15	15	5.8	1.3	4.5	dead flies	fine grained sawdust; live flies	large air pocket; fine grained sawdust	13.3	100	2					N			7						
S_1ffa9aae	10	55	Human Excrement Compost				TL		23	2022-05-03		3	16	15	15.5	5.8	1.3	4.5		fine grained sawdust; live flies	large air pocket; fine grained sawdust	13.1	15	2					N			7			Y			Y
S_f49cb040	10	56	Human Excrement Compost Pre-Roll				LW		24	2022-05-10		4	14	13	13.5	5.7	1.3	4.4	live fly	fine grained sawdust; live flies	large air pocket; fine grained sawdust	12.4	94	2					N			7						
S_fb1dede6	10	57	Human Excrement Compost				LW		24	2022-05-10		4	15	14	14.5	5.7	1.3	4.4		fine grained sawdust; live flies	large air pocket; fine grained sawdust	12.2	31	2					N			6.5			Y		Y	
S_b101a36e	10	58	Human Excrement Compost Pre-Roll				JM		25	2022-05-17		5	18	17	17.5	5.6	1.3	4.3	dead flies	fine grained sawdust; live flies	fine grained sawdust	14.4	100	2					Y	small live black fly	too fast to measure	7.5						
S_6b8f1762	10	59	Human Excrement Compost				JM		25	2022-05-17		5	18	17	17.5	5.6	1.3	4.3		fine grained sawdust; live flies	fine grained sawdust	14.2	100	2					N			7			Y			Y
S_be65b479	10	60	Human Excrement Compost Pre-Roll				LW		26	2022-05-24		6	16	17	16.5	5.6	1.3	4.3	dead flies	fine grained sawdust; live flies	fine grained sawdust	12.8	100	2					N			7						
S_847dd5e5	10	61	Human Excrement Compost				LW		26	2022-05-24		6	16	17	16.5	5.6	1.3	4.3		fine grained sawdust; live flies	fine grained sawdust	12.5	61	2					N			6.5			Y		Y	
S_e0cea659	10	62	Human Excrement Compost Pre-Roll				LW		27	2022-05-31		7	20	21	20.5	5.6	1.3	4.3	dead flies	fine grained sawdust; live flies	fine grained sawdust	12.7	49	2					Y	white small live larva	5	6.5						
S_4c2deea5	10	63	Human Excrement Compost				LW		27	2022-05-31		7	20	22	21	5.6	1.3	4.3		fine grained sawdust; live flies	fine grained sawdust	12.9	43	2					N			6.5			Y			Y
S_74896872	10	64	Human Excrement Compost Pre-Roll				LW		28	2022-06-07		8	23	25	24	5.6	1.3	4.3	live fly	fine grained sawdust	fine grained sawdust	17.2	74	2					Y	white small larva	3	6.5						
S_cd995e92	10	65	Human Excrement Compost				LW		28	2022-06-07		8	23	25	24	5.6	1.3	4.3		fine grained sawdust	fine grained sawdust	17.5	100	2					N			7			Y		Y	
S_54867a46	10	66	Human Excrement Compost Pre-Roll				ST		29	2022-06-14		9	22	20	21	5.6	1.3	4.3	dust; dead flies	fine grained sawdust; live black flies	fine grained sawdust; live black flies; large air pocket	18.1	100	2					Y	live black flies	too fast to measure	7						
S_8ee6ac44	10	67	Human Excrement Compost				ST		29	2022-06-14		9	21	21	21	5.6	1.3	4.3		fine grained sawdust; live black flies	fine grained sawdust; live black flies; large air pocket	17.3	80	2					Y	live black flies	too fast to measure	7			Y			Y
S_b25330d8	10	68	Human Excrement Compost Pre-Roll				JM		30	2022-06-21		10	20.5	23	21.75	5.6	1.3	4.3		fine grained sawdust; live black flies	fine grained sawdust; live black flies	15.2	100	2					Y	live black flies	too fast to measure	6.5						
S_ac2f1414	10	69	Human Excrement Compost				JM		30	2022-06-21		10	20.5	23	21.75	5.6	1.3	4.3		fine grained sawdust; live black flies	fine grained sawdust; live black flies	15.7	87	2					Y	live black flies	too fast to measure	6.5			Y		Y	
S_77a2bad0	10	70	Human Excrement Compost Pre-Roll				LW		31	2022-06-28		11	30.5	31	30.75	5.6	1.3	4.3	fly tape residue	fine grained sawdust; live black flies	large airpocket; fine grained sawdust; live black flies	22.1	100	2					N			6						
S_05600bc0	10	71	Human Excrement Compost				LW		31	2022-06-28		11	31	30	30.5	5.6	1.3	4.3	fly tape residue	fine grained sawdust; live black flies	large airpocket; fine grained sawdust; live black flies	21.9	100	2					N			5.5			Y			Y
S_9dc040eb	10	72	Human Excrement Compost Pre-Roll				JM		32			12																										
S_879c8f7d	10	73	Human Excrement Compost				LW		32	2022-07-05		12	23.5	22	22.75	5.6	1.3	4.3	fly tape residue	fine grained sawdust; live black flies	large airpocket; fine grained sawdust; live black flies	17.9	27	2					N			5.5			Y		Y	
S_3d567ac1	10	74	Human Excrement Compost Pre-Roll				JM		33			13																										
S_be501bd2	10	75	Human Excrement Compost				LW		33	2022-07-12		13	26	27.5	26.75	5.5	1.3	4.2	fly tape residue; dust	fine grained sawdust; live black flies	fine grained sawdust; feces; piece of hair	19	63	2					Y	live black fly	too fast to measure	5.5			Y			Y
S_fcb7ffff	10	76	Human Excrement Compost				LW		34	2022-07-19		14	33	35	34	5.5	1.3	4.2	fly tape residue; dust	fine grained sawdust	fine grained sawdust; feces	21.9	100	2					N			6			Y		Y	
S_97fef86c	10	77	Human Excrement Compost				LW		35	2022-07-26		15	20	20	20	5.6	1.3	4.3	fly tape residue	fine grained sawdust	fine grained sawdust; feces	18.6	93	2					N			6			Y	Y		Y
S_b53b245a	10	78	Human Excrement Compost				JM		36	2022-08-02		16	23.5	24	23.75	5.6	1.3	4.3	fly tape residue	fine grained sawdust	fine grained sawdust; feces	19.5	100	2					N			6			Y		Y	
S_93e3e89a	10	79	Human Excrement Compost				LW		37	2022-08-09		17	24.5	25	24.75	5.5	1.3	4.2	fly tape residue	fine grained sawdust	fine grained sawdust; feces	21	78	2					N			5.5			Y			Y
S_4448db02	10	80	Human Excrement Compost				JM		38	2022-08-16		18	21.5	22	21.75	5.4	1.3	4.1	fly tape residue	fine grained sawdust	fine grained sawdust; feces	18.2	78	2					N			5			Y		Y	
S_b58eb065	10	81	Human Excrement Compost				LW		39	2022-08-23		19	22	22	22	5.5	1.3	4.2	fly tape residue	fine grained sawdust	fine grained sawdust; feces; large air pocket	18.4	100	2					N			5.5			Y			Y
S_a5fe4374	10	82	Human Excrement Compost				JM		40	2022-08-30		20	22	22	22	5.5	1.3	4.2		fine grained sawdust	fine grained sawdust; large air pocket	18.7	100	2					N			5			Y		Y	
S_fc85d6cb	10	83	Human Excrement Compost				KVO		41	2022-09-06		1	21	21	21	5.4	1.3	4.1		fine grained sawdust	fine grained sawdust; feces; large air pocket	16.3	96	2					N			5			Y			Y
S_ff83cb9b	10	84	Human Excrement Compost				KVO		42	2022-09-13		2	21	21	21	5.4	1.3	4.1		fine grained sawdust; fly	fine grained sawdust; large air pockets	16	84	2					N			5.5			Y		Y	
S_4ecc4834	10	85	Human Excrement Compost				AKW		43	2022-09-20		3	16.5	17	16.75	5.4	1.3	4.1		fine grained sawdust	fine grained sawdust; large air pocket	15.2	84	2					N			5			Y			Y
S_ee7b1359	10	86	Human Excrement Compost				AKW		44	2022-09-27		4	18	17	17.5	5.3	1.3	4		fined grained sawdust	fine grained sawdust; large air pocket	15.2	100	2					N			5			Y		Y	
S_134834b5	10	87	Human Excrement Compost				KVO		45	2022-10-04		5	14.5	15	14.75	5.4	1.3	4.1		fined grained sawdust	fine grained sawdust; large air pocket	13.5	100	2					N			5			Y			Y
S_d83b8521	10	88	Human Excrement Compost				KVO		46	2022-10-11		6	15	15	15	5.4	1.3	4.1		fined grained sawdust	fined grained sawdust; large air pocket		100	2					N			5			Y		Y	
S_f2f445b1	10	89	Human Excrement Compost				AKW		47	2022-10-18		7	15.5	16	15.75	5.3	1.3	4		fine grained sawdust	feces; fine grained sawdust	12.1	100	2					N			4.5			Y			Y
S_440c9371	10	90	Human Excrement Compost				AR		48	2022-10-25		8	16	16	16	5.2	1.3	3.9		fine grained sawdust	fine grained sawdust; feces	11.3	62	2					N			4.5			Y		Y	
S_3fdb8f91	10	91	Human Excrement Compost				KVO		49	2022-11-01		9	14	13	13.5	5.3	1.3	4		fine grained sawdust	fine grained sawdust; feces; large air pocket	10.9	100	2					N			5			Y			Y
S_9ac2a6c5	10	92	Human Excrement Compost				AR		50	2022-11-08		10	14	14	14	5.3	1.3	4		fine grained sawdust	feces; large air poocket	10.6	84	2					N			5			Y		Y	
S_21aca7ad	10	93	Human Excrement Compost				KVO		51	2022-11-15		11	15.5	16	15.75	5.3	1.3	4		fine grained sawdust	feces; large air poocket	10.2	100	2					N			5.5			Y			Y
S_5cd0f47f	10	94	Human Excrement Compost				KVO		52	2022-11-22		12	15	15	15	5.2	1.3	3.9		fine grained sawdust	coconut coir	10.3	100	2					N			5			Y	Y	Y	
S_f8843cfb	10		Human Excrement Compost				PI			2023-08-10		5	23	22.5	22.75	4.9	1.3	3.6		fine grained sawdust	clump of fine grained sawdust	16.7	70	2					N			6	Samples collected; DNA not extracted					
S_55c5f9cd	11	1	Bulking Material				Participant	Fine Grained Sawdust		2021-11-01																									Y	Y		Y
S_188af463	11	2	Inside Toilet Pre Use				Participant			2021-11-01																									Y			Y
S_adf70ace	11	3	Soil Nearby Toilet				Participant			2021-11-01																									Y			Y
S_29a5795e	11	4	Human Excrement				Participant			2021-11-01																									Y	Y		Y
S_1f98752c	11	5	Human Excrement				Participant			2021-11-08																									Y	Y		Y
S_9d3aefae	11	6	Human Excrement				Participant			2021-11-22																									Y	Y		Y
S_775f676e	11	7	Bulking Material				Participant	Pine Shavings		2021-12-07																							Added 0.1 kg of pine shavings		Y			Y
S_c8e7f413	11	8	Human Excrement Compost Pre-Roll				JM		1	2021-11-23	Fall	10	16	15	15.5	6.1	1.4	4.7		large grained sawdust	large grained sawdust; toilet paper	13.2		2.2					N			7.6						
S_67499299	11	9	Human Excrement Compost				JM		1	2021-11-23	Fall	10	16	15	15.5	6.1	1.4	4.7		large grained sawdust	fine grained sawdust; toilet paper	12.9		1.8					N			8			Y	Y		Y
S_86680dd2	11	10	Human Excrement Compost Pre-Roll				JM		2	2021-11-30	Fall	11	19	18	18.5	6	1.4	4.6		large grained sawdust	fine grained sawdust; feces	12.8	86	2.3					N			8.2	Musty sewer smell when rolling					
S_5bfeaafe	11	11	Human Excrement Compost				JM		2	2021-11-30	Fall	11	19.5	18	18.75	6	1.4	4.6		large grained sawdust	fine grained sawdust; feces	15.2	81	1.8					N			8.4			Y		Y	
S_f26ae34a	11	12	Human Excrement Compost Pre-Roll				JM		3	2021-12-07	Fall	12	14.5	15	14.75	8.1	1.4	6.7		large grained sawdust	white larvae; fine grained sawdust; smelly	13.5		1.9					Y	white larva	5	9	Added 0.1 kg of pine shavings. Upon opening bucket clumps of feces; with white mold; 1 white larva. Bucket 1/2 full					
S_9cde6269	11	13	Bulking Material				JM		3	2021-12-07	Fall																								Y			Y
S_576b2662	11	14	Human Excrement Compost				JM		3	2021-12-07	Fall	12	14.5	15	14.75	8.1	1.4	6.7		large grained sawdust	pine shavings; large grained sawdust	13.6		1.9					N			6.6			Y			Y
S_d8ad5bb3	11	15	Human Excrement Compost Pre-Roll				JM		4	2021-12-14	Fall	13	14	14	14	6.3	1.4	4.9		large grained sawdust	pine shavings; large grained sawdust; mold	12.7	98	1.8					N			7						
S_1cb831b3	11	16	Human Excrement Compost				JM		4	2021-12-14	Fall	13	15.5	15	15.25	6.3	1.4	4.9		large grained sawdust	pine shavings; large grained sawdust	12.7	27	2					N			7			Y		Y	
S_22a1849a	11	17	Human Excrement Compost Pre-Roll				JM		5	2021-12-21	Fall	14	11.5	12	11.75	6.3	1.4	4.9		large grained sawdust	pine shavings; large grained sawdust	11.6	64	2					N			7.2						
S_bab57842	11	18	Human Excrement Compost				JM		5	2021-12-21	Fall	14	12.5	12	12.25	6.3	1.4	4.9		large grained sawdust	feces; pine shavings; large grained sawdust	11.6	100	2					N			7.4			Y			Y
S_aae321ef	11	19	Human Excrement Compost Pre-Roll				JM		6	2021-12-28	Fall	15	9	8	8.5	6.3	1.4	4.9		large grained sawdust; pine shavings	large grained sawdust; fine grained sawdust; pine shavings; feces; white mold	10.2	100	2.1					N			8						
S_cb8db4ff	11	20	Human Excrement Compost				JM		6	2021-12-28	Fall	15	9	8	8.5	6.3	1.4	4.9		large grained sawdust; pine shavings	large grained sawdust; pine shavings	9.2	24	2.1					N			8			Y		Y	
S_d65cc288	11	21	Human Excrement Compost Pre-Roll				JM		7	2022-01-04	Fall	16	13	12	12.5	6.3	1.4	4.9		large grained sawdust; pine shavings	large grained sawdust; pine shavings	10.7	49	2					N			8						
S_3eb54bbe	11	22	Human Excrement Compost				JM		7	2022-01-04	Fall	16	13.5	12	12.75	6.3	1.4	4.9		large grained sawdust; pine shavings	large grained sawdust; pine shavings	12.9	89	2					N			8			Y			Y
S_3ae1dabf	11	23	Human Excrement Compost Pre-Roll				JM		8	2022-01-11	Fall	17	10.5	10	10.25	6.2	1.4	4.8		large grained sawdust; pine shavings	large grained sawdust; pine shavings	10.9	72	2					N			7.6						
S_b2094a72	11	24	Human Excrement Compost				JM		8	2022-01-11	Fall	17	11.5	10	10.75	6.2	1.4	4.8		large grained sawdust; pine shavings	large grained sawdust; pine shavings	10.2	76	2.1					N			7.2			Y		Y	
S_d8f20756	11	25	Human Excrement Compost Pre-Roll				JM		9	2022-01-19		18	10.5	11	10.75	6.2	1.4	4.8		large grained sawdust; pine shavings	pine shavings; feces	11.6	100	2					N			7.1						
S_5b1f9f9d	11	26	Human Excrement Compost				JM		9	2022-01-19		18	11	10	10.5	6.2	1.4	4.8		large grained sawdust; pine shavings	looselYpacked pine shavings	10.6	51	2					N			7.7			Y			Y
S_5ae68315	11	27	Human Excrement Compost Pre-Roll				LW		10	2022-01-25		19	12	11	11.5	6.2	1.4	4.8		large grained sawdust; pine shavings	looselYpacked pine shavings	10.8	56	2.1					N			7.5						
S_12469621	11	28	Human Excrement Compost				LW		10	2022-01-25		19	12	11	11.5	6.2	1.4	4.8		large grained sawdust; pine shavings	looselYpacked pine shavings	10.8	36	2					N			7.8			Y		Y	
S_1e16a668	11	29	Human Excrement Compost Pre-Roll				JM		11	2022-02-01		20	12	11	11.5	6.1	1.4	4.7		large grained sawdust and pine shavings	pine shavings; large grained sawdust	10.6	93	2					N			7						
S_63a2a9dc	11	30	Human Excrement Compost				JM		11	2022-02-01		20	12	12	12	6.1	1.4	4.7		large grained sawdust; pine shavings	large grained sawdust; pine shavings	10.6	66	2					N			7.5			Y			Y
S_923c46fe	11	31	Human Excrement Compost Pre-Roll				JM		12	2022-02-08		1	12	12	12	6.1	1.4	4.7	small black flies	large grained sawdust; pine shavings	large grained sawdust; pine shavings	9.6	69	2					N			7						
S_96d531fd	11	32	Human Excrement Compost				JM		12	2022-02-08		1	12	12	12	6.1	1.4	4.7		large grained sawdust; pine shavings	large grained sawdust; pine shavings	9.5	72	2					N			7			Y		Y	
S_9de69bf5	11	33	Human Excrement Compost Pre-Roll				JM		13	2022-02-15		2	13	12	12.5	6.1	1.4	4.7		large grained sawdust; pine shavings	large grained sawdust; pine shavings	11	100	2					N			7.5						
S_ed76d05a	11	34	Human Excrement Compost				JM		13	2022-02-15		2	12.5	12	12.25	6.1	1.4	4.7		large grained sawdust; pine shavings	large grained sawdust; pine shavings	11.1	91	2					N			7.5			Y			Y
S_713b691e	11	35	Human Excrement Compost Pre-Roll				JM		14	2022-02-22		3	10	10	10	6.1	1.4	4.7	small dead black flies	pine shavings; feces	pine shavings; feces	10.1	73	2					N			7.5						
S_e587d6e8	11	36	Human Excrement Compost				JM		14	2022-02-22		3	10	9.5	9.75	6.1	1.4	4.7		large grained sawdust; pine shavings	large grained sawdust; pine shavings	9.6	53	2					N			7.5			Y		Y	
S_affe81ba	11	37	Human Excrement Compost Pre-Roll				JM		15	2022-03-01		4	11.5	12	11.75	6	1.4	4.6	small dead black flies	large grained sawdust; pine shavings	large grained sawdust; pine shavings	10.3	84	2					N			7.5						
S_55f45948	11	38	Human Excrement Compost				JM		15	2022-03-01		4	11.5	11	11.25	6	1.4	4.6		large grained sawdust; pine shavings	large grained sawdust; pine shavings	10.3	59	2					N			7.5			Y			Y
S_56c1457e	11	39	Human Excrement Compost Pre-Roll				TL		16	2022-03-08		5	11	10	10.5	6.1	1.4	4.7	several dead black flies	brown residue	large grained sawdust; pine shavings	9.5	93	2					N			7.5						
S_36a6804b	11	40	Human Excrement Compost				TL		16	2022-03-08		5	12	10	11	6.1	1.4	4.7		brown residue	large grained sawdust; pine shavings	9.3	85	2					N			7.5			Y		Y	
S_7585b92a	11	41	Human Excrement Compost Pre-Roll				TL		17	2022-03-22		6	15	13.5	14.25	6.1	1.4	4.7	several dead black flies	pine shavings	large grained sawdust; pine shavings	10.9	64	2					N			7.5						
S_aac585bb	11	42	Human Excrement Compost				TL		17	2022-03-22		6	14	14	14	6.1	1.4	4.7		pine shavings	large grained sawdust; pine shavings	10.6	76	2					N			7			Y			Y
S_30d52652	11	43	Human Excrement Compost Pre-Roll				TL		18	2022-03-29		7	14.5	15	14.75	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings	12.3	82	2					N			7.5						
S_044403a4	11	44	Human Excrement Compost				TL		18	2022-03-29		7	13	14	13.5	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings	11.8	49	2					N			7			Y	Y	Y	
S_0ec2c1fc	11	45	Human Excrement Compost Pre-Roll				TL		19	2022-04-05		8	19	21	20	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings	15	65	2					N			7.5						
S_9bd1c25c	11	46	Human Excrement Compost				TL		19	2022-04-05		8	21.5	19	20.25	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings	16.9	98	2					N			7.5			Y			Y
S_ae4e738d	11	47	Human Excrement Compost Pre-Roll				TL		20	2022-04-12		9	14	13	13.5	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings	14.1	94	2					N			7.5						
S_b251508d	11	48	Human Excrement Compost				TL		20	2022-04-12		9	13.5	12	12.75	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings; air pocket	13.7	54	2					N			7.5			Y		Y	
S_12a4d316	11	49	Human Excrement Compost Pre-Roll				TL		21	2022-04-19		10	14.5	13	13.75	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings; air pocket	13.3	80	2					N			7.5						
S_8499e12f	11	50	Human Excrement Compost				TL		21	2022-04-19		10	15.5	14	14.75	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings; air pocket	13.3	100	2					N			7.5			Y			Y
S_0e32c37f	11	51	Human Excrement Compost Pre-Roll				TL		22	2022-04-26		11	13.5	13	13.25	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; feces	11.6	100	2					N			7.5						
S_d21c7f3d	11	52	Human Excrement Compost				TL		22	2022-04-26		11	14.5	13	13.75	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; feces	13.3	100	2					N			7.5			Y		Y	
S_f61c77c4	11	53	Human Excrement Compost Pre-Roll				TL		23	2022-05-03		12	16.5	15	15.75	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; pine shavings	13.8	90	2					N			7						
S_0dacb262	11	54	Human Excrement Compost				TL		23	2022-05-03		12	16.5	15	15.75	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; pine shavings	14.4	100	2					N			7			Y			Y
S_6c3b0d27	11	55	Human Excrement Compost Pre-Roll				LW		24	2022-05-10		13	15	14	14.5	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; pine shavings	13.2	90	2					N			7						
S_8efe4e8f	11	56	Human Excrement Compost				LW		24	2022-05-10		13	16	14	15	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	13.7	75	2					N			7			Y		Y	
S_fb209fd4	11	57	Human Excrement Compost Pre-Roll				JM		25	2022-05-17		14	19	17	18	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	14.7	93	2					N			7						
S_5d75a88e	11	58	Human Excrement Compost				JM		25	2022-05-17		14	19	18	18.5	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	14.8	62	2					N			7			Y			Y
S_e9c0f5b7	11	59	Human Excrement Compost Pre-Roll				LW		26	2022-05-24		15	17	18	17.5	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	13.2	58	2					N			8						
S_0e803cf2	11	60	Human Excrement Compost				LW		26	2022-05-24		15	17	19	18	5.9	1.4	4.5	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	13.4	39	2					N			8			Y		Y	
S_50cf3f8c	11	61	Human Excrement Compost Pre-Roll				LW		27	2022-05-31		16	21	23	22	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	13	73	2					N			7.5						
S_74aa9dfe	11	62	Human Excrement Compost				LW		27	2022-05-31		16	22	24	23	6	1.4	4.6	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	14.4	100	2					N			7.5			Y			Y
S_dfa21979	11	63	Human Excrement Compost Pre-Roll				LW		28	2022-06-07		17	24	25	24.5	5.8	1.4	4.4	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	17	75	2					N			7						
S_e84744ba	11	64	Human Excrement Compost				LW		28	2022-06-07		17	24	25	24.5	5.8	1.4	4.4	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	19.2	76	2					N			8			Y		Y	
S_2878451e	11	65	Human Excrement Compost Pre-Roll				ST		29	2022-06-14		18	22	23	22.5	5.8	1.4	4.4	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	17.1	100	2					N			6.5	consider adding pine shavings if still smells sour					
S_8806750b	11	66	Human Excrement Compost				ST		29	2022-06-14		18	22	23	22.5	5.8	1.4	4.4	fly tape residue	pine shavings	large grained sawdust; pine shavings; feces	18.8	80	2					N			7			Y			Y
